Year,Pop E&W,Pop England,Share Males farm sector,Male Farm Wage,Male Non-Farm Wage,Male average Wage,Work Days per Year,Total Wage Income,Land rents,Net House rents,Other Capital Income,All Capital Income,Indirect Taxes,Net National Income,Price Index - Domestic Expenditure,Price Index - GDP,Price Index - Cost of Living,Real Net National Income (DE),Real NNI/N
1485,,2.402803169,0.565766782,3.848968179,4.045616565,4.649551107,300,5.20932632,1.351964738,0.060050077,1.308004722,1.368054798,0,7.929345857,11.83904078,12.80984213,11.64150383,10.22694344,84.04429399
1486,,2.402803169,0.566687791,3.699041037,4.26244789,4.655091825,300,5.215534104,1.351964738,0.060050077,1.30743616,1.367486236,0,7.934985078,11.87916967,12.85326158,11.57243629,10.19964458,83.81995393
1487,,2.402803169,0.560592547,4.251245959,4.015997477,4.906818407,300,5.497566902,1.351964738,0.060050077,1.36628046,1.426330537,0,8.275862177,12.17475505,13.17308497,12.07394073,10.37953808,85.29830593
1488,,2.402803169,0.608396404,2.773746704,4.298969926,3.973749097,300,4.452162216,1.351964738,0.060050077,1.155985296,1.216035373,0,7.020162327,11.95496982,12.93527734,11.75900708,8.966515013,73.68618282
1489,,2.402803169,0.60305278,2.931563232,4.480378705,4.180009798,300,4.683255342,1.351964738,0.060050077,1.20091234,1.260962416,0,7.296182497,12.2100798,13.21130635,11.99670862,9.124355452,74.98330433
1490,,2.314704433,0.622495095,2.719465373,4.127565175,3.83598737,300,4.14023558,1.209140343,0.057083284,1.066704159,1.123787442,0,6.473163365,12.00009556,12.98410339,11.84347367,8.236768742,70.26546178
1491,,2.314704433,0.64450397,2.506622694,4.393775039,3.747019876,300,4.044211702,1.209140343,0.057083284,1.047162885,1.104246169,0,6.357598214,12.75661597,13.80265848,12.56350985,7.609964065,64.91837466
1492,,2.314704433,0.535159277,5.090683512,4.153029262,5.509337647,300,5.94630627,1.209140343,0.057083284,1.425592701,1.482675985,0,8.638122598,12.30261745,13.31143208,12.19152519,10.72128531,91.46014497
1493,,2.314704433,0.54010945,4.081271783,4.480555777,5.031352027,300,5.430409611,1.209140343,0.057083284,1.318465846,1.37554913,0,8.015099083,11.56551555,12.51388783,11.26712607,10.58202804,90.27218201
1494,,2.314704433,0.564316087,3.693121395,4.240699027,4.641199744,300,5.009312717,1.209140343,0.057083284,1.237249525,1.294332809,0,7.512785869,11.59553549,12.5463694,11.25681868,9.893164056,84.39568508
1495,,2.314704433,0.561808057,3.460010442,4.379087211,4.553951786,300,4.915144758,1.209140343,0.057083284,1.216768128,1.273851411,0,7.398136512,11.33719319,12.26684303,10.97410578,9.964185482,85.00154807
1496,,2.314704433,0.528927164,3.603631211,4.244049166,4.600796864,300,4.965705316,1.209140343,0.057083284,1.225450579,1.282533863,0,7.457379522,10.44678726,11.30342382,10.06350274,10.90005036,92.98513727
1497,,2.314704433,0.611882052,3.117911563,4.206975944,4.181279868,300,4.512914671,1.209140343,0.057083284,1.140803028,1.197886312,0,6.919941326,12.37396498,13.38863011,12.19001445,8.539226616,72.84564132
1498,,2.314704433,0.576135398,3.442170415,4.219027686,4.451140438,300,4.804179012,1.209140343,0.057083284,1.196818925,1.253902209,0,7.267221564,11.61145985,12.56359956,11.393441,9.556669918,81.52515214
1499,,2.314704433,0.562018906,4.022365277,4.144529875,4.817052421,300,5.199113006,1.209140343,0.057083284,1.276360043,1.333443327,0,7.741696676,11.87032805,12.84369495,11.63489986,9.958603459,84.95392947
1500,,2.559872262,0.581930364,3.17386379,4.059430863,4.181866033,300,4.991611214,1.320031442,0.071212791,1.258390195,1.329602987,0,7.641245643,11.23376682,12.1549357,10.95273878,10.38636942,80.11725233
1501,,2.559872262,0.616103173,3.457103179,4.042937831,4.356516944,300,5.200080218,1.320031442,0.071212791,1.303783131,1.374995922,0,7.895107583,12.94703381,14.00869058,12.9276238,9.311352752,71.82490507
1502,,2.559872262,0.628454165,3.359068848,4.104909039,4.302731335,300,5.135879967,1.320031442,0.071212791,1.291348089,1.36256088,0,7.818472289,13.3799933,14.47715276,13.43064539,8.922591591,68.82612131
1503,,2.559872262,0.591619263,3.864955262,3.976646255,4.628332515,300,5.524528118,1.320031442,0.071212791,1.368008232,1.439221024,0,8.283780585,12.54615276,13.57493728,12.5112384,10.08191486,77.76878367
1504,,2.559872262,0.613140132,3.350245434,4.165066654,4.333212683,300,5.172263495,1.320031442,0.071212791,1.296866058,1.36807885,0,7.860373787,12.7625103,13.80903615,12.76641723,9.404421866,72.54281153
1505,,2.559872262,0.604651525,3.031585672,4.245493062,4.143584233,300,4.945916814,1.320031442,0.071212791,1.24952929,1.320742081,0,7.586690337,11.97861142,12.96085756,11.7993532,9.67098903,74.59902847
1506,,2.559872262,0.576672151,3.459700093,4.190613437,4.449127382,300,5.310623047,1.320031442,0.071212791,1.321406137,1.392618929,0,8.023273418,11.61020855,12.56224565,11.43063964,10.5520437,81.39521264
1507,,2.559872262,0.58505254,3.47085377,4.34705775,4.526281234,300,5.402716392,1.320031442,0.071212791,1.339433745,1.410646537,0,8.133394371,12.07139204,13.06124619,11.87877159,10.28820207,79.36001964
1508,,2.559872262,0.593829991,3.30788829,4.170028962,4.319620742,300,5.156039713,1.320031442,0.071212791,1.291798396,1.363011187,0,7.839082342,11.95555639,12.93591202,11.82040932,10.01199084,77.22941132
1509,,2.559872262,0.542723651,3.325786232,4.155378864,4.364782324,300,5.209946045,1.320031442,0.071212791,1.298274016,1.369486807,0,7.899464294,10.38031573,11.23150161,9.924503827,11.62015944,89.63432818
1510,,2.80754294,0.554193619,3.442436849,4.278188411,4.497008292,300,5.88711388,1.272398116,0.087509003,1.424740123,1.512249126,0,8.671761122,10.72297773,11.6022619,10.30677204,12.34857693,86.85025138
1511,,2.80754294,0.566398659,3.524366863,4.019848992,4.414779441,300,5.779466623,1.272398116,0.087509003,1.406802159,1.494311161,0,8.5461759,10.94055643,11.83768205,10.60257541,11.92771975,83.89027048
1512,,2.80754294,0.600472043,3.406222844,4.326700296,4.457559579,300,5.835470866,1.272398116,0.087509003,1.418496202,1.506005204,0,8.613874186,12.23375259,13.23692031,12.0447151,10.7513708,75.61675017
1513,,2.80754294,0.659552673,3.046369053,4.186691939,4.065045181,300,5.321623256,1.272398116,0.087509003,1.321497882,1.409006885,0,8.003028257,14.02656044,15.1767384,14.21217912,8.712206734,61.2748618
1514,,2.80754294,0.61123123,3.317242637,4.301332089,4.371242652,300,5.722471836,1.272398116,0.087509003,1.396922263,1.484431266,0,8.479301217,12.47351268,13.49634072,12.30529223,10.37997482,73.00464073
1515,,2.80754294,0.623757537,3.074329433,4.316725956,4.183187337,300,5.476285263,1.272398116,0.087509003,1.348149724,1.435658727,0,8.184342105,12.56330587,13.59349695,12.31328787,9.947291635,69.96148495
1516,,2.80754294,0.614851505,3.656743901,4.447723914,4.684643946,300,6.132751067,1.272398116,0.087509003,1.479134096,1.566643098,0,8.97179228,13.3584431,14.45383543,13.26479527,10.25530012,72.12777625
1517,,2.80754294,0.602952831,3.224948906,4.156658564,4.245808076,300,5.558263191,1.272398116,0.087509003,1.364148238,1.451657241,0,8.282318548,11.85734981,12.8296525,11.5561455,10.66569861,75.01419882
1518,,2.80754294,0.616718719,3.439299465,4.446765947,4.521046735,300,5.918583036,1.272398116,0.087509003,1.435920203,1.523429206,0,8.714410357,13.0575861,14.12830816,12.90393441,10.19060852,71.67278598
1519,,2.80754294,0.612733397,3.588665861,4.445384314,4.634743196,300,6.067425104,1.272398116,0.087509003,1.465688863,1.553197865,0,8.893021085,13.14753186,14.22562948,12.93252822,10.32832986,72.64141037
1520,,2.94110926,0.612443058,4.18222795,4.401695359,5.054262209,300,6.931404894,1.599042933,0.099420847,1.708266205,1.807687052,0,10.33813488,14.5753068,15.77048196,14.65870416,10.83052473,72.71414722
1521,,2.94110926,0.645993719,3.73358578,4.315095607,4.668631593,300,6.402551853,1.599042933,0.099420847,1.605470102,1.704890949,0,9.706485734,15.41090836,16.67460285,15.64570273,9.617424644,64.5696168
1522,,2.94110926,0.621713141,3.595612697,4.48934401,4.65205759,300,6.379822299,1.599042933,0.099420847,1.596631388,1.696052235,0,9.674917468,14.07627884,15.2305337,13.99356085,10.49504771,70.46181635
1523,,2.94110926,0.617607113,3.738251942,4.41768993,4.730252204,300,6.487058233,1.599042933,0.099420847,1.61859397,1.718014817,0,9.804115983,14.06507121,15.21840705,13.9278841,10.64367278,71.45965769
1524,,2.94110926,0.59907787,3.878921329,4.533415854,4.89592142,300,6.714256659,1.599042933,0.099420847,1.661475873,1.76089672,0,10.07419631,13.59672268,14.71165393,13.42442149,11.31360937,75.95748846
1525,,2.94110926,0.616811992,2.883542886,4.376108307,4.076049857,300,5.589886468,1.599042933,0.099420847,1.437014897,1.536435744,0,8.725365145,12.485172,13.5089561,12.21982291,10.67122042,71.64460742
1526,,2.94110926,0.610149366,2.924685656,4.334385785,4.097991764,300,5.619977554,1.599042933,0.099420847,1.442795864,1.542216711,0,8.761237198,12.25964046,13.26493097,11.98575441,10.91220998,73.26256693
1527,,2.94110926,0.64351275,2.921763017,4.277775276,4.023902628,300,5.518371864,1.599042933,0.099420847,1.426281443,1.52570229,0,8.643117086,13.59697325,14.71192505,13.52944832,9.706287765,65.16622741
1528,,2.94110926,0.700582052,3.28237914,4.301914635,4.257538944,300,5.838780232,1.599042933,0.099420847,1.497110823,1.59653167,0,9.034354835,18.04778294,19.52770114,18.97750142,7.64360603,51.31776235
1529,,2.94110926,0.665081114,3.049495926,4.396571722,4.142126548,300,5.680503908,1.599042933,0.099420847,1.460451767,1.559872614,0,8.839419454,15.12023702,16.36009645,15.30573652,8.926683839,59.93211032
1530,,3.019703022,0.617284474,3.946417111,4.370831278,4.864899435,300,6.849997958,2.084769295,0.109489454,1.792604622,1.902094076,0,10.83686133,15.12526786,16.36553983,15.31856098,10.94020478,71.53882338
1531,,3.019703022,0.636625742,3.488274171,4.401536577,4.520562776,300,6.365156401,2.084769295,0.109489454,1.696178292,1.805667746,0,10.25559344,15.31972539,16.57594287,15.57437861,10.22197525,66.84226639
1532,,3.019703022,0.658854212,2.995784419,4.398578672,4.108779081,300,5.785346375,2.084769295,0.109489454,1.581146782,1.690636236,0,9.560751906,15.5366151,16.81061754,15.84011503,9.396381727,61.44364814
1533,,3.019703022,0.635339248,3.391078142,4.677858996,4.563056788,300,6.424989888,2.084769295,0.109489454,1.705600195,1.815089649,0,10.32484883,15.35198367,16.61084633,15.57115431,10.26937969,67.15224762
1534,,3.019703022,0.581862646,3.997695647,4.534673476,4.989134293,300,7.024926244,2.084769295,0.109489454,1.822385103,1.931874557,0,11.0415701,13.75752364,14.88564058,13.73096476,12.25506378,80.13678547
1535,,3.019703022,0.667206122,2.644071613,4.469214303,3.84051755,300,5.407622032,2.084769295,0.109489454,1.504905999,1.614395453,0,9.106786781,15.30472893,16.5597167,15.53275613,9.085828522,59.41291733
1536,,3.019703022,0.695226606,2.088659154,4.779848137,3.428717979,300,4.827789652,2.084769295,0.109489454,1.388132055,1.497621508,0,8.410180456,15.9629669,17.27193018,16.14061705,8.044827033,52.60573016
1537,,3.019703022,0.626235086,4.045115512,4.767579029,5.107737713,300,7.191925211,2.084769295,0.109489454,1.859146648,1.968636102,0,11.24533061,16.18713763,17.51448292,16.34634266,10.60784532,69.36549985
1538,,3.019703022,0.617249256,3.464669366,4.563254411,4.590733058,300,6.463959325,2.084769295,0.109489454,1.71246341,1.821952864,0,10.37068148,14.47351162,15.66033958,14.35397274,10.9410346,71.54424965
1539,,3.019703022,0.61620875,3.181699242,4.510802952,4.358221169,300,6.136572092,2.084769295,0.109489454,1.646482442,1.755971896,0,9.977313282,13.87596919,15.01379866,13.73401064,10.97931617,71.79457576
1540,,2.992557968,0.598974996,3.943971091,4.584184718,4.966429016,300,6.930094321,2.052634619,0.115623034,1.799630698,1.915253731,0,10.89798267,14.45089075,15.6358638,14.41010643,11.51533309,75.98266264
1541,,2.992557968,0.613645838,4.139065786,4.687834667,5.14946494,300,7.185500412,2.052634619,0.115623034,1.852096292,1.967719326,0,11.20585436,15.58972026,16.86807732,15.67955885,10.97568567,72.42185833
1542,,2.992557968,0.607359403,4.029442814,4.727987744,5.089740466,300,7.102161611,2.052634619,0.115623034,1.834059897,1.949682931,0,11.10447916,15.12999448,16.37065403,15.18055081,11.20687256,73.94731969
1543,,2.992557968,0.631063175,3.844356032,4.916900288,5.01529276,300,6.998278192,2.052634619,0.115623034,1.814067885,1.929690919,0,10.98060373,16.22392787,17.55428996,16.41722738,10.33463688,68.19196815
1544,,2.992557968,0.645999692,3.967019698,4.870367476,5.07679592,300,7.08409895,2.052634619,0.115623034,1.833734222,1.949357255,0,11.08609082,17.29929599,18.71783826,17.53963855,9.785319548,64.56735801
1545,,2.992557968,0.690522596,3.564457994,4.60564893,4.610723011,300,6.433746512,2.052634619,0.115623034,1.709420611,1.825043645,0,10.31142478,19.3252103,20.90987754,19.92554513,8.147407882,53.75977749
1546,,2.992557968,0.696620652,3.71020862,4.908069658,4.832754096,300,6.743565972,2.052634619,0.115623034,1.770625916,1.88624895,0,10.68244954,20.58754588,22.27572464,21.5157383,7.923029624,52.27924216
1547,,2.992557968,0.61253229,4.176218228,5.092163681,5.357621033,300,7.475958879,2.052634619,0.115623034,1.906899374,2.022522407,0,11.55111591,16.01057197,17.32343887,15.93253083,11.01646107,72.69091035
1548,,2.992557968,0.619174048,3.946409219,5.156523834,5.208641561,300,7.268074745,2.052634619,0.115623034,1.864989073,1.980612106,0,11.30132147,16.02001897,17.33366052,15.69937195,10.7718727,71.0770208
1549,,2.992557968,0.662637214,4.111237618,5.522787462,5.431809927,300,7.579481154,2.052634619,0.115623034,1.930657583,2.046280616,0,11.67839639,19.44001298,21.03409405,19.63439265,9.173005861,60.52707329
1550,,3.241056598,0.682702564,5.362826171,5.990461173,6.60594678,300,9.983297814,1.984068213,0.146503259,2.404829528,2.551332787,0,14.51869881,24.26660018,26.2564614,24.946295,9.135740834,55.65929885
1551,,3.241056598,0.712929483,4.627186921,6.507142119,6.130902894,300,9.265383374,1.984068213,0.146503259,2.265364787,2.411868046,0.02773,13.68904963,26.35549585,28.51664651,27.56577591,7.930984777,48.31934924
1552,,3.241056598,0.676538236,5.111061471,6.721073065,6.674841171,300,10.0874151,1.984068213,0.146503259,2.423660304,2.570163562,0.02773,14.66937687,23.87757663,25.83553791,24.45347893,9.380941512,57.15317856
1553,,3.241056598,0.663262897,5.055476479,6.185678504,6.443676451,300,9.738065288,1.984068213,0.146503259,2.35532258,2.501825839,0.02773,14.25168934,21.95909114,23.75973661,22.09266963,9.910076235,60.37692015
1554,,3.241056598,0.657372378,5.140293129,6.220250931,6.53058016,300,9.869399318,1.984068213,0.146503259,2.380629647,2.527132906,0.02773,14.40833044,21.6868097,23.46512809,21.75500496,10.14478859,61.80689996
1555,,3.241056598,0.694865733,5.078384031,6.344559276,6.486596117,300,9.802928028,1.984068213,0.146503259,2.372487679,2.518990938,0.02773,14.33371718,25.29996251,27.37455944,25.99787618,8.650953208,52.70574097
1556,,3.241056598,0.723520642,5.273272338,6.513925702,6.677140312,300,10.09088969,1.984068213,0.146503259,2.434553902,2.581057161,0.02773,14.68374507,29.85792036,32.30626982,31.62970708,7.509349024,45.75054275
1557,,3.241056598,0.720158326,5.916044737,6.801216001,7.33215299,300,11.08078363,1.984068213,0.146503259,2.632444628,2.778947887,0.02773,15.87152973,31.70715681,34.30714367,33.83263336,7.643398381,46.56723548
1558,,3.241056598,0.673692866,5.047298284,6.558212039,6.566299794,300,9.923380943,1.984068213,0.146503259,2.395817215,2.542320473,0.0517,14.50146963,23.32232747,25.23475832,23.28135286,9.494347822,57.84410399
1559,,3.241056598,0.715003233,3.965960645,6.403325207,5.522274334,300,8.345587866,1.984068213,0.146503259,2.088946037,2.235449295,0.0752,12.64030537,24.59397795,26.61068414,25.00985625,7.847906069,47.81319405
1560,,3.210390809,0.664285714,5.939483085,6.763662587,7.374672732,300,11.03959134,2.262468503,0.174563643,2.791787186,2.966350829,0.06721,16.33562067,25.80794243,27.9241937,26.06141757,9.665120399,59.44699967
1561,,3.210390809,0.664285714,6.188489949,7.533791991,7.871784059,300,11.78374719,2.262468503,0.174563643,2.941056453,3.115620097,0.06721,17.22904579,27.92404511,30.21381681,28.57179508,9.421236454,57.94694916
1562,,3.210390809,0.664285714,6.141770815,7.396954458,7.781472041,300,11.6485537,2.262468503,0.174563643,2.913906254,3.088469898,0.06721,17.0667021,27.86097357,30.1455734,28.51177535,9.353589996,57.53087788
1563,,3.210390809,0.664285714,5.759594696,7.541210728,7.530764366,300,11.27325429,2.262468503,0.174563643,2.833097445,3.007661088,0.06721,16.61059389,29.07603388,31.46026865,29.61740348,8.723183405,53.65345279
1564,,3.210390809,0.664285714,6.125381908,7.619487741,7.854284124,300,11.75755049,2.262468503,0.174563643,2.934630961,3.109194604,0.06721,17.19642359,29.84636371,32.29376553,30.74814577,8.79775203,54.11210005
1565,,3.210390809,0.664285714,6.181463816,7.663243336,7.91615062,300,11.85016217,2.262468503,0.174563643,2.953748403,3.128312046,0.06721,17.30815272,26.0623764,28.19949127,26.19201705,10.14055478,62.37124129
1566,,3.210390809,0.664285714,6.561669758,7.623805775,8.205764429,300,12.2837025,2.262468503,0.174563643,3.045959168,3.220522812,0.06815,17.83484382,26.84703802,29.04849514,27.09187459,10.1437361,62.3908086
1567,,3.210390809,0.664285714,6.417958695,6.93811227,7.825691551,300,11.71474854,2.262468503,0.174563643,2.932838874,3.107402517,0.06815,17.15276956,24.85906928,26.89751296,25.1464457,10.53596691,64.80329223
1568,,3.210390809,0.664285714,5.746500765,7.472447478,7.493706215,300,11.21777972,2.262468503,0.174563643,2.822269465,2.996833109,0.06815,16.54523133,25.06075404,27.11573588,25.28885373,10.08100242,62.0049542
1569,,3.210390809,0.664285714,6.477891729,7.131642002,7.948495514,300,11.89858118,2.262468503,0.174563643,2.968952471,3.143516114,0.06439,17.3689558,27.20647681,29.4374079,27.44649641,9.748244527,59.95826904
1570,,3.500129637,0.664285714,7.248743235,7.754839561,8.80726631,300,14.37399865,3.111756007,0.287666367,3.865438862,4.15310523,0.06439,21.70324989,26.7924081,28.98938556,26.91107949,12.38394322,69.86431375
1571,,3.500129637,0.664285714,5.990357582,7.240151868,7.59950562,300,12.40285915,3.111756007,0.287666367,3.435269507,3.722935875,0.06439,19.30194103,26.06216011,28.19925724,25.89345474,11.32403674,63.88482585
1572,,3.500129637,0.664285714,5.731372936,7.818338423,7.615175824,300,12.42843388,3.111756007,0.287666367,3.433405495,3.721071862,0.06439,19.32565175,28.20301522,30.51566246,28.53269421,10.47728079,59.10783179
1573,,3.500129637,0.664285714,7.770364752,7.910965483,9.285801729,300,15.1549978,3.111756007,0.287666367,4.036502049,4.324168416,0.06439,22.65531222,29.46348251,31.87948807,29.99649754,11.75465876,66.31419034
1574,,3.500129637,0.664285714,6.969169798,7.6950912,8.56002876,300,13.97049181,3.111756007,0.287666367,3.776785805,4.064452173,0.06439,21.21108999,33.49724994,36.24402443,34.98586581,9.680813269,54.61454107
1575,,3.500129637,0.664285714,7.05595617,7.979276497,8.739378887,300,14.26320221,3.111756007,0.287666367,3.837958608,4.125624976,0.06439,21.5649732,29.76101448,32.20141767,30.42969868,11.07772196,62.49523507
1576,,3.500129637,0.664285714,6.045590159,7.54768589,7.762574491,300,12.66899755,3.111756007,0.287666367,3.490248837,3.777915205,0.06439,19.62305876,30.19990287,32.6762949,30.9821337,9.934871953,56.04781925
1577,,3.500129637,0.664285714,6.334957512,8.003549411,8.170662629,300,13.33502241,3.111756007,0.287666367,3.631924838,3.919591205,0.06439,20.43075962,32.74845502,35.43382833,33.61132536,9.538323613,53.81068225
1578,,3.500129637,0.664285714,6.468227452,7.48830472,8.078506315,300,13.18461765,3.111756007,0.287666367,3.605302121,3.892968488,0.06439,20.25373215,30.49486141,32.99544005,31.13455974,10.15457114,57.2872575
1579,,3.500129637,0.664285714,6.824377355,7.931056912,8.535076026,300,13.92976742,3.111756007,0.287666367,3.764685811,4.052352178,0.06439,21.1582656,30.46344667,32.9614493,31.18148675,10.61843142,59.90413644
1580,,3.554059127,0.637481586,6.204030161,7.59083395,7.939651261,300,13.15765264,4.860934571,0.405017014,4.15510045,4.560117463,0.0752,22.65390468,28.86668048,31.23374828,29.21329814,11.99357745,66.63534811
1581,,3.554059127,0.657526578,6.71718459,7.852161928,8.42491861,300,13.96184152,4.860934571,0.405017014,4.342868736,4.747885749,0.0752,23.64586184,32.50313823,35.16839557,33.60688089,11.11791633,61.77024562
1582,,3.554059127,0.6521367,6.853901875,8.104985481,8.638712055,300,14.3161417,4.860934571,0.405017014,4.418917375,4.823934389,0.0752,24.07621066,32.40770551,35.06513736,33.35938697,11.35337597,63.07844032
1583,,3.554059127,0.648729007,6.257984115,8.384593046,8.288686647,300,13.73607683,4.860934571,0.405017014,4.279736692,4.684753705,0.0752,23.35696511,31.03429684,33.57910918,31.73677664,11.50189982,63.90362689
1584,,3.554059127,0.645314718,6.580686735,8.234794654,8.486056433,300,14.0631596,4.860934571,0.405017014,4.35627364,4.761290653,0.0752,23.76058482,31.16526615,33.72081797,31.65676836,11.65128746,64.73361256
1585,,3.554059127,0.663313677,6.357327641,8.184067348,8.260017079,300,13.6885654,4.860934571,0.405017014,4.276857861,4.681874875,0.0752,23.30657485,32.78344927,35.47169211,33.69868099,10.86487408,60.36436331
1586,,3.554059127,0.691142838,6.781525705,8.286448278,8.601771611,300,14.2549237,4.860934571,0.405017014,4.415540024,4.820557038,0.0752,24.01161531,38.03033026,41.14881734,39.9789768,9.649175032,53.61003751
1587,,3.554059127,0.676996452,7.59714187,8.61884665,9.410841769,300,15.59572115,4.860934571,0.405017014,4.715001358,5.120018371,0.0752,25.65187409,38.17973547,41.31047378,39.94030014,10.2673158,57.04437774
1588,,3.554059127,0.647183325,7.178160173,8.288243498,8.97160747,300,14.8678186,4.860934571,0.405017014,4.541576201,4.946593214,0.0752,24.75054639,32.6912682,35.37195219,33.30532673,11.5698244,64.28101035
1589,,3.554059127,0.670206165,6.201040539,8.574152428,8.269590955,300,13.7044313,4.860934571,0.405017014,4.27722026,4.682237273,0.0752,23.32280315,33.74229045,36.50915827,34.70052166,10.56353196,58.6901308
1590,,3.554059127,0.657470352,7.210210215,8.013992053,8.879994608,300,17.22496602,4.373247911,0.471944229,4.960112524,5.432056753,0.093216667,27.12348736,37.26311048,40.31868554,39.12910609,11.12042536,61.78418556
1591,,3.554059127,0.668922142,6.44277989,7.983810256,8.242956491,300,15.98927159,4.373247911,0.471944229,4.687409063,5.159353292,0.093216667,25.61508946,36.86783259,39.89099486,38.65356319,10.61991603,59.00339611
1592,,3.554059127,0.636800366,6.922611667,7.998524745,8.663175304,300,16.80439087,4.373247911,0.471944229,4.85781881,5.329763039,0.093216667,26.60061848,33.80514264,36.57716433,34.66984683,12.02344066,66.80126564
1593,,3.554059127,0.637435333,7.252760151,8.513251129,9.131360561,300,17.71255303,4.373247911,0.471944229,5.060191031,5.53213526,0.093216667,27.71115287,35.303408,38.19828746,36.36719927,11.99566229,66.64693127
1594,,3.554059127,0.667532705,7.267178445,8.675492649,9.173717752,300,17.79471538,4.373247911,0.471944229,5.090993196,5.562937426,0.09494,27.82584071,39.81974159,43.0849604,41.93661599,10.68069659,59.34108801
1595,,3.554059127,0.681963015,7.835573787,8.355738109,9.507121514,300,18.44143519,4.373247911,0.471944229,5.269399626,5.741343855,0.1128,28.66882696,43.64222831,47.22089103,46.8559273,10.05035316,55.83895081
1596,,3.554059127,0.695794632,7.692355988,8.458626412,9.420697642,300,18.27379452,4.373247911,0.471944229,5.222253335,5.694197564,0.09494,28.43618,46.03138919,49.8059631,49.65442239,9.446041751,52.4814454
1597,,3.554059127,0.72775163,7.180895573,8.637821464,9.013272094,300,17.48349097,4.373247911,0.471944229,5.042014457,5.513958687,0.09964,27.47033757,52.14504157,56.42093498,57.03509332,8.049774695,44.72389836
1598,,3.554059127,0.705492048,7.616432673,8.675419126,9.425168048,300,18.28246599,4.373247911,0.471944229,5.21330529,5.685249519,0.08084,28.42180342,48.13913235,52.08654121,51.67861934,9.022339398,50.12738933
1599,,3.554059127,0.697697496,5.895357088,8.544835627,7.936540498,300,15.39490129,4.373247911,0.471944229,4.550072338,5.022016567,0.07614,24.86630577,40.60133209,43.93064132,42.15825366,9.3623284,52.01634078
1600,,4.401069351,0.656098452,7.552012673,8.768812261,9.450038079,300,19.39296045,9.045432294,0.862082183,6.686599107,7.54868129,0.08178,36.06885404,41.81349796,45.2422048,43.6913426,13.19563134,59.20420272
1601,,4.401069351,0.660903366,7.241244667,9.00893634,9.291139445,300,19.06687553,9.045432294,0.862082183,6.612593951,7.474676134,0.10152,35.68850396,42.20549684,45.66634758,44.00877597,12.93557012,58.03739858
1602,,4.401069351,0.659688557,6.718380355,9.103122473,8.913662804,300,18.29223426,9.045432294,0.862082183,6.427004288,7.289086471,0.0846,34.71135302,40.84506423,44.1943595,42.52223775,13.00109196,58.33137228
1603,,4.401069351,0.638464152,7.234325345,9.08238238,9.352816191,300,19.19344589,9.045432294,0.862082183,6.642045537,7.50412772,0.10716,35.8501659,38.77661514,41.95629758,40.34273158,14.14952846,63.48400692
1604,,4.401069351,0.636848675,7.517819283,9.387158707,9.700845542,300,19.90765671,9.045432294,0.862082183,6.793301361,7.655383544,0.213047804,36.82152035,39.52511845,42.76617816,41.09816856,14.23693417,63.87616591
1605,,4.401069351,0.64961757,7.583077401,9.352160854,9.715864805,300,19.93847859,9.045432294,0.870440768,7.030399722,7.900840491,0.177948298,37.06269968,41.85134931,45.28315995,43.88865035,13.54615913,60.77689884
1606,,4.401069351,0.647335734,7.965519044,9.449656758,10.05790533,300,20.6403994,9.045432294,0.870440768,7.198877761,8.069318529,0.194590152,37.94974038,42.46387676,45.94591465,44.27520746,13.66967956,61.33109199
1607,,4.401069351,0.645137848,8.417257873,9.525676524,10.44346714,300,21.43163271,9.045432294,0.870440768,7.386068326,8.256509094,0.196492054,38.93006615,43.1829545,46.72395677,45.22439902,13.78864959,61.86486912
1608,,4.401069351,0.680230574,8.015034631,9.458821524,10.06056146,300,20.6458502,9.045432294,0.870440768,7.226241051,8.09668182,0.238783594,38.02674791,48.92116421,52.93269968,52.48381347,11.89001773,53.34636912
1609,,4.401069351,0.697482331,6.94375092,9.537266949,9.165145129,300,18.80831543,9.045432294,0.870440768,6.802012125,7.672452893,0.238783594,35.76498421,49.96234004,54.05925192,53.3600115,10.95644687,49.15776176
1610,,4.733105818,0.650673638,8.253027534,9.701771775,10.38083279,300,22.91029868,10.21688307,1.357701216,7.903736775,9.26143799,0.244626446,42.63324618,44.96749417,48.65482869,47.16984987,14.50678745,60.52093224
1611,,4.733105818,0.655292046,8.453614546,9.869937691,10.60063285,300,23.39539319,10.21688307,1.357701216,7.993159916,9.350861132,0.238783594,43.20192099,46.38581074,50.18944722,48.5810906,14.23808025,59.39991149
1612,,4.733105818,0.670659777,7.934894885,9.925050042,10.18391476,300,22.47570437,10.21688307,1.357701216,7.785546833,9.143248048,0.276227648,42.11206313,48.22871551,52.18347018,51.07801697,13.34382344,55.66915746
1613,,4.733105818,0.68925982,7.306739248,9.716574246,9.552543412,300,21.08227992,10.21688307,1.357701216,7.484975551,8.842676767,0.27690332,40.41874308,50.3991996,54.53193397,53.94340968,12.26152127,51.15389613
1614,,4.733105818,0.673432897,8.40871869,9.931140526,10.56623612,300,23.31948025,10.21688307,1.357701216,7.987932235,9.345633451,0.256614078,43.13861085,50.02751218,54.12976818,53.16536992,13.18256572,54.99640563
1615,,4.733105818,0.683550747,7.195019905,9.905637413,9.542676908,300,21.06050473,10.21688307,1.353055996,7.393861441,8.746917437,0.272478458,40.2967837,48.92204817,52.93365612,51.60387345,12.59359946,52.53929462
